央视频道,#genre#
老故事,http://8.135.27.147:1234/884121956
老故事,http://111.76.19.89:1234/884121956
老故事,http://124.77.202.8:49155/884121956
老故事,http://119.88.243.98:17231/884121956
老故事,http://27.12.12.174:1234/884121956
卫视频道,#genre#

天津卫视,rtp://225.1.1.111:5002$联通RTP

东方卫视,rtp://225.1.2.31:5002$联通RTP

浙江卫视,rtp://225.1.1.112:5002$联通RTP

湖南卫视,rtp://225.1.1.114:5002$联通RTP

北京卫视,rtp://225.1.1.113:5002$联通RTP

广东卫视,rtp://225.1.1.116:5002$联通RTP

湖北卫视,rtp://225.1.1.147:5002$联通RTP

安徽卫视,rtp://225.1.1.127:5002$联通RTP

重庆卫视,rtp://225.1.1.155:5002$联通RTP

东南卫视,rtp://225.1.2.235:5002$联通RTP

甘肃卫视,rtp://225.1.1.159:5002$联通RTP

